id,allelectrons_Average,density_Average,val_e_Average,atomicweight_Average,ionenergy_Average,el_neg_chi_Average,Hardness
5946,11.333333333333336,0.54117,5.333333333333333,22.68885333333333,11.444633333333336,2.698,2.5
5947,12.0,0.75193,4.8,25.023328,11.33044,2.805,6.5
5948,11.909,1.75184,4.8,24.085483,10.565180000000002,2.708,6.5
5949,24.0,4.52755,5.0,53.441338,9.085315,2.352,5.5
5950,9.2,0.76544,4.8,18.60817185,10.91369,2.754,2.5
5951,22.0,1.3513,4.0,49.496,10.347,2.53,2.5
5952,14.8,1.47116,4.4,31.574635600000004,11.14446,2.684,4.5
5953,16.666666666666668,1.11572,4.666666666666667,36.871575555555566,10.6397,2.619166666666666,6.0
5954,4.583333333333333,0.13266,3.0,8.71100505325,13.161829166666667,2.595,2.0
5955,20.666666666666668,2.13111,4.666666666666667,46.44374833333333,9.8771,2.901666666666667,5.5
5956,17.333333333333332,0.96683,5.333333333333333,38.89702,11.354766666666668,2.986666666666667,6.5
5957,25.33333333333333,3.37533,5.333333333333333,47.98568666666667,9.5408,2.75375,5.3
5958,12.8,2.0416,4.8,26.385218,11.38168,2.81,5.5
5959,9.2,0.71978,4.8,18.5863611398,11.79886,2.8280000000000003,6.0
5960,22.0,1.09501,4.666666666666667,54.01963666666666,11.9482,2.763333333333333,4.0
5961,42.8,10.97,5.2,111.599515,9.273855,2.279,2.8
5962,10.5,0.99413,4.5,20.9940862215,11.288,2.81,6.0
5963,13.666666666666664,2.78022,4.666666666666667,28.97870133333333,11.354766666666668,2.786666666666667,6.5
5964,10.5,1.96919,3.75,21.9893120372,12.18425,2.766,2.5
5965,18.0,2.58333,4.0,36.0685,11.35495,2.545,3.8
5966,10.0,0.82082,5.166666666666667,20.02735333333333,11.9482,2.806666666666666,4.8
5967,13.833333333333336,1.83476,4.666666666666667,29.97368416666667,11.877633333333335,2.8349999999999995,6.0
5968,14.8,2.22761,4.8,31.937418,11.33182,2.7960000000000003,2.3
5969,20.6,2.0416,4.8,47.69701000000001,11.2603,2.81,6.0
5970,8.130620985010706,0.26567,4.571428571428571,16.658210914542728,12.29936046511628,2.63,2.5
5971,10.8,0.84161,4.7,20.255278375,10.857620000000002,2.743,6.0
5972,10.75,0.65306,4.0,22.212725,10.988671875,2.7425,5.3
5973,15.2,1.8013,4.8,31.574635600000004,11.023840000000002,2.295,6.3
5974,31.33333333333333,5.54333,4.0,75.83935333333334,9.159866666666668,2.858333333333333,1.8
5975,20.88888888888889,2.78022,4.4444444444444455,46.88032444444444,11.458755555555555,2.8522222222222213,6.0
5976,22.66666666666667,2.53683,5.0,50.46236066666666,11.674016666666668,2.953333333333333,3.3
5977,8.8,0.84019,4.6,18.5863611398,12.389375,2.8680000000000003,2.5
5978,18.0,2.6772,4.8,41.83358075,11.0881,2.7060000000000004,5.8
5979,18.0,3.89105,4.0,39.568056,12.04083,2.53,5.5
5980,39.5,5.48,5.6,93.78445,9.370384,2.298,4.0
5981,27.16666666666667,3.958,5.0,68.56273,9.0872,2.22,3.8
5982,18.0,2.22761,5.6,39.568056,11.719925,2.8680000000000003,6.0
5983,12.0,1.49127,4.0,26.385218,11.33044,2.81,6.0
5984,10.0,0.97737,4.8,20.213348778,10.999625,2.495,5.5
5985,9.5,0.48409,4.666666666666667,18.5045363965,11.877633333333335,2.858333333333333,5.5
5986,10.0,0.83076,4.8,20.2988926326,12.04083,2.755,6.5
5987,15.2,1.7362,5.0,31.937418,11.023840000000002,2.727,3.8
5988,48.0,7.715,4.0,116.3255,10.39875,2.24,2.3
5989,25.2,3.1504,5.6,55.30459633333333,11.20276,2.943333333333333,3.8
5990,9.0,0.90311,4.8,18.01515585,11.759620000000002,2.825,1.5
5991,19.33333333333333,1.12928,4.0,39.987666666666655,9.5408,2.33,5.5
5992,9.454545454545457,0.77755,4.363636363636363,19.68944813909091,10.93895,2.5696000000000003,5.5
5993,10.8,1.7674,4.8,21.654418,10.78917,2.684,6.5
5994,11.2,1.50633,4.8,23.170338,10.89726,2.805,5.5
5995,23.0,3.05125,5.0,49.224449375000006,10.5015125,2.25375,3.0
5996,23.0,5.118,4.0,49.224449375000006,9.0432,2.205,3.8
5997,18.0,0.75249,4.0,37.27215,8.21315,2.045,4.0
5998,15.2,2.95341,4.0,31.937418,12.0034,2.7380000000000004,4.0
5999,6.333333333333332,0.5639,3.555555555555556,11.889270000000002,13.177555000000002,2.821111111111111,2.5
6000,14.5,1.027,4.5,31.937418,11.292812499999998,2.851666666666667,6.8
6001,12.2,1.13436,5.0,24.808518,11.61422,2.866,5.5
6002,10.0,0.8159,4.8,20.2988926326,11.17714,2.755,6.0
6003,24.0,4.57578,4.666666666666667,55.64164,11.234699999999998,2.7566666666666664,6.0
6004,9.0,0.6795,4.8,18.439538,11.79886,2.805,3.5
6005,22.0,2.9768,4.0,49.496,11.2603,2.81,3.0
6006,22.0,5.62731,4.0,49.204038,9.6769,2.279,2.5
6007,19.33333333333333,3.1504,5.333333333333333,40.968055,11.9482,2.9266666666666663,6.0
6008,15.6,2.53683,4.8,34.72421799999999,10.98774,2.8280000000000003,6.0
6009,13.6,1.01032,4.0,28.850886857142854,11.17714,2.675,4.0
6010,30.0,3.11533,5.6,67.9394,9.65936,2.3680000000000003,2.0
6011,9.589285714285714,1.03881,4.660714285714286,19.38255867785714,11.037728571428572,2.5960714285714284,5.5
6012,12.5,1.86069,4.8,24.50301875,11.1479375,2.705,6.0
6013,9.0,0.78534,4.8,18.01515585,11.909720000000002,2.884,1.8
6014,10.714285714285714,0.85728,4.571428571428571,21.30943346428572,10.584314285714289,2.75,6.0
6015,25.2,2.37558,5.6,58.30341800000001,11.61422,2.87,2.5
6016,10.0,0.8812,4.636363636363637,20.974371406060605,10.945760606060604,2.664545454545454,5.5
6017,22.33333333333333,1.43111,4.666666666666667,46.52035333333333,9.159866666666668,2.216666666666667,6.0
6018,13.2,1.00627,4.8,27.188418,10.75912,2.684,5.5
6019,10.0,0.37005,3.5,10.895365749875,13.040525,2.745,3.5
6020,21.75,3.17705,4.75,45.87725,10.0743,2.545,3.8
6021,48.0,1.24267,3.2,114.97573,8.79744,2.165,2.8
6022,24.66666666666667,3.52072,2.6666666666666665,53.05033333333333,8.604266666666666,2.1266666666666665,2.3
6023,7.4,0.75585,4.2,14.610803,12.39211,2.77,2.8
6024,17.333333333333332,0.85549,4.4444444444444455,37.51688,11.458755555555555,2.8522222222222213,6.5
6025,10.0,0.8117,5.0,20.255278375,11.026725,2.79,7.5
6026,10.5,1.6334,4.7,21.9893120372,11.0881,2.502,6.0
6027,10.0,0.85961,5.0,20.322035645125,11.7051,2.81875,7.0
6028,38.66666666666666,2.42074,6.0,92.69733333333332,11.1173,2.1566666666666667,2.5
6029,24.66666666666667,3.52219,4.4444444444444455,56.98088711111112,12.041516666666665,2.7466666666666666,6.0
6030,11.0,0.52252,4.16,15.69310028,12.046624,2.7136,5.0
6031,11.0,0.51954,4.8,22.9889468,11.909720000000002,2.884,2.3
6032,18.0,1.25093,4.0,39.568056,10.600980000000002,2.675,6.0
6033,21.0,3.3354,5.428571428571429,127.03700428571427,11.614757142857142,2.2742857142857145,3.3
6034,0.0,0.7854,0.0,0.0,0.0,0.0,6.0
6035,14.333333333333336,1.8688,5.333333333333333,30.61252,11.5267,2.7566666666666664,6.0
6036,9.625,0.2061,3.875,19.705225,12.1934125,2.745,5.0
6037,9.5,0.86162,3.75,19.705225,12.06715,2.75375,2.0
6038,10.8,0.6698,5.0,20.492449117625004,12.04083,2.8680000000000003,3.8
6039,11.2,2.45933,4.8,22.521871850000004,11.10535,2.66,6.8
6040,11.212121212121213,0.59237,4.636363636363637,23.563497272727272,11.287918181818185,2.656060606060606,5.5
6041,39.5,6.44467,4.8,90.2267,9.1302,2.298,2.5
6042,9.0,0.74876,5.0,18.485977957625,11.719925,2.815,5.8
6043,13.6,1.99192,4.8,29.568292,11.79886,2.868,6.0
6044,12.0,1.8216,5.6,24.085483,12.0863,2.8680000000000003,5.0
6045,17.2,4.75782,5.6,39.568056,11.33044,2.884,6.0
6046,12.666666666666664,1.3124,4.666666666666667,26.621686666666665,11.354766666666668,2.806666666666666,5.5
6047,32.0,3.865,4.0,71.6571,8.71425,2.03,2.0
6048,7.5,0.5043,4.2,14.610803,11.14446,2.77,2.8
6049,25.33333333333333,2.17405,4.333333333333333,54.27519833333333,9.350333333333332,2.14,5.8
6050,10.0,0.70966,4.8,20.016938,11.023840000000002,2.644,6.0
6051,11.333333333333336,0.8886,4.066666666666666,22.977674666666665,11.711716666666668,2.8816666666666664,5.5
6052,45.0,5.86433,5.6,111.599515,9.695,2.279,2.8
6053,10.714285714285714,0.7176,4.285714285714286,20.323313857142857,11.1254571428572,2.6901785714285715,6.5
6054,24.66666666666667,2.0,4.0,53.356,9.3432,1.95,3.8
6055,12.0,0.53918,4.8,25.077338,12.30176,2.764,3.5
6056,23.0,3.958,4.333333333333333,49.50308166666667,9.3503333333336,2.1566666666666667,6.5
6057,31.714285714285715,6.945,4.285714285714286,70.68953657142853,9.085314285714286,2.115,5.0
6058,9.18,0.59473,4.3,18.5465357192,11.974778125,2.7210817307692308,5.5
6059,23.0,3.20755,5.0,49.224449375000006,10.999625,2.295,3.8
6060,13.6,1.74944,4.8,29.568292,11.64556,2.884,4.8
6061,15.6,1.04374,4.4,34.72421799999999,11.2603,2.857,6.5
6062,9.44,0.67922,4.48,18.5863611398,12.63188,2.6184,2.8
6063,10.0,1.16243,5.0,20.04904068,11.72784,2.875,5.5
6064,8.888888888888891,0.79244,5.333333333333333,16.492666686656673,11.68835,2.8280000000000003,5.5
6065,19.33333333333333,1.2645,4.666666666666667,39.987666666666655,11.556733333333336,2.33,6.3
6066,23.0,3.17705,4.0,48.7195,9.8771,2.115,3.8
6067,18.0,3.08833,4.8,39.568056,11.38168,2.8280000000000003,6.0
6068,0.0,0.43908,0.0,0.0,0.0,0.0,1.5
6069,14.4,1.92091,4.8,29.525338,10.73364,2.8240000000000003,6.0
6070,9.5,0.67922,5.0,19.14036490625,11.26033125,2.6575,6.5
6071,31.5,5.07625,4.0,69.59212799999999,9.370384,2.675,2.3
6072,27.0,0.11548,5.0,64.9132175,11.9389125,2.6425,2.0
6073,15.2,2.41982,4.8,31.204917046,10.9485,2.752,6.0
6074,10.5,0.58973,4.5,22.9889468,12.2092875,2.6725000000000003,5.3
6075,11.6,2.19978,4.8,23.231818,11.17714,2.7060000000000004,6.0
6076,15.666666666666664,0.75816,4.666666666666667,33.97391,11.241433333333331,2.768333333333333,5.0
6077,20.375,3.958,4.125,46.9564675,9.251425,2.03,3.0
6078,22.2,3.47589,5.6,53.441338,9.1312,2.24,2.5
6079,23.0,4.45755,4.0,48.7195,9.8771,2.135,3.8
6080,15.666666666666664,1.11239,4.466666666666667,33.97391,9.4533,2.885,5.5
6081,10.3,0.94127,4.3,20.80173002,10.745844000000002,2.5696000000000003,5.5
6082,20.2,2.23122,6.0,47.3154225304,15.24581,3.443,3.0
6083,11.4,1.70601,4.8,22.111243,10.93895,2.7060000000000004,3.0
6084,14.4,2.4836,4.4,30.341818,11.11696,2.7380000000000004,5.5
6085,24.0,3.05125,4.0,53.4902975,10.0743,2.295,2.5
6086,5.75,0.54957,3.6875,11.729290775,12.18425,2.6703125,1.5
6087,12.8125,1.7674,4.78125,24.98813313725,11.009378125,2.79,6.5
6088,18.0,1.0047,3.75,40.689515,12.046624,2.77,1.8
6089,10.0,0.70329,5.0,20.2988926326,11.70255,2.8360000000000003,5.0
6090,14.0,2.07315,5.0,29.94401875,11.50615,2.786875,2.0
6091,46.0,6.5225,4.0,113.1572575,9.6769,2.135,2.5
6092,42.8,3.26959,5.6,102.82756,9.1302,2.3080000000000003,2.3
6093,10.0,0.26619,5.0,20.255278375,11.026725,2.7845,6.0
6094,25.2,2.06989,4.8,58.30341800000001,11.43734,2.752,3.8
6095,10.0,0.7742,4.8,20.077018,10.73364,2.7060000000000004,6.8
6096,12.6,1.50239,4.4,25.077338,12.30176,2.634,5.5
6097,10.0,0.91457,5.0,20.2988926326,10.565180000000002,2.755,8.5
6098,11.6,0.67999,4.8,24.033618,10.99836,2.644,5.5
6099,12.0,1.09628,4.8,24.789618,11.43734,2.721,4.3
6100,10.0,0.86099,4.0,20.0468,9.706,2.225,9.5
6101,10.0,0.75193,4.8,20.2988926326,12.04083,2.755,5.5
6102,48.0,7.6428,2.6666666666666665,116.3255,8.604266666666666,1.95,2.5
6103,12.0,2.015,4.8,24.789618,11.16682,2.755,6.0
6104,11.0,1.70947,4.8,22.9889468,11.64556,2.774,4.3
6105,12.8,2.732,4.8,26.385218,11.38168,2.81,6.0
6106,0.0,0.74015,0.0,0.0,0.0,0.0,1.5
6107,18.0,2.07755,4.0,37.346215,10.347,2.675,5.5
6108,10.0,0.8148,5.333333333333333,20.325236749666672,11.824266666666665,2.89,6.5
6109,17.333333333333332,2.78022,5.0,39.568056,11.458755555555555,2.884,6.5
6110,11.6,1.50921,4.8,23.231818,10.600980000000002,2.721,4.3
6111,11.6,0.93673,4.8,23.170338,10.78917,2.743,3.8
6112,12.0,1.83476,4.8,25.077338,11.023840000000002,2.755,6.0
6113,9.2,0.77755,4.8,18.60817185,11.79886,2.805,6.0
6114,14.0,2.015,5.6,29.21788464,9.2708,2.0200000000000005,1.8
6115,22.8,9.54775,4.8,53.441338,10.75912,2.274,2.5
6116,17.333333333333332,1.00669,5.166666666666667,39.987666666666655,11.711716666666668,2.7883333333333336,4.8
6117,18.0,2.95748,5.6,39.568056,12.0863,2.8280000000000003,2.5
6118,10.0,0.94127,4.8,20.322035645125,10.59066,2.54,6.0
6119,10.0,0.82121,4.5,20.255278375,11.026725,2.79,7.0
6120,35.36,4.90209,5.28,82.56124,9.370384,2.279,2.8
6121,11.0,1.51092,5.0,24.847737,12.2092875,2.8487500000000003,6.5
6122,24.5,2.4836,5.5,53.4902975,10.0743,2.295,1.8
6123,15.6,0.91755,4.0,34.72421799999999,10.600980000000002,2.58,5.0
6124,18.0,0.45491,4.0,37.346215,10.629,2.675,5.5
6125,28.83333333333333,3.1504,5.6,67.9394,9.65936,2.938333333333333,2.0
6126,12.0,0.86614,4.0,24.808518,10.36,2.58,2.0
6127,20.33333333333333,1.36305,4.666666666666667,47.98568666666667,11.354766666666668,2.225666666666667,6.0
6128,9.666666666666666,0.77755,4.666666666666667,19.397353333333328,11.556733333333336,2.768333333333333,5.8
6129,23.0,2.0,4.0,48.7195,10.39875,2.24,2.3
6130,26.0,3.26959,5.166666666666667,61.11733333333334,10.78917,2.885,5.5
6131,10.2,0.89483,4.8,20.6125257,11.95216,2.8360000000000003,5.5
6132,12.6,1.05428,4.8,24.789618,11.288,2.81,6.0
6133,11.8,0.73803,4.6,24.556188775,10.91369,2.725,6.0
6134,10.0,0.8045,4.8,21.0615472413,11.11696,2.7060000000000004,5.8
6135,12.6,1.80256,4.8,25.408218,10.91369,2.857,6.0
6136,9.0,0.2061,4.8,18.01515585,11.79886,2.805,3.5
6137,11.6,0.924,4.8,23.231818,11.023840000000002,2.644,6.0
6138,50.5,7.7965,4.8,116.3255,10.293308695652174,2.065,1.8
6139,14.0,0.74322,4.666666666666667,31.17120543333333,11.23408,2.675,6.0
6140,31.66666666666667,5.54333,4.333333333333333,53.441338,9.4533,2.44,5.3
6141,7.92,0.50181,4.8,15.69310028,12.046624,2.825,4.0
6142,5.482758620689656,0.82565,4.43275862068965,10.322035645125,10.765863434963803,2.24,6.5
6143,20.333333333333336,2.2928,4.666666666666667,46.52035333333333,11.292812499999998,2.7566666666666664,6.0
6144,10.0,0.76544,4.8,20.077018,11.33044,2.7060000000000004,4.3
6145,15.2,2.18789,5.6,34.72421799999999,11.22274,2.857,3.0
6146,18.0,2.74155,4.0,37.346215,11.2603,2.545,6.0
6147,9.96,0.0,4.3,18.5465357192,10.857620000000002,2.585,5.5
6148,30.5,2.53985,5.0,70.92449475,8.71425,2.24,5.5
6149,26.0,3.958,5.6,65.56541800000001,9.0611,2.279,1.8
6150,22.4,2.78022,5.6,49.204038,10.13144,2.352,1.8
6151,39.5,7.01317,3.5,90.2267,8.12415,1.98,2.5
6152,10.0,1.31763,4.8,20.2988926326,12.04083,2.8240000000000003,6.0
6153,10.0,1.10402,4.8,20.2988926326,11.14446,2.755,5.8
6154,30.75,5.2515,4.25,72.2365,9.251425,1.985,2.5
6155,19.0,3.52186,4.0,39.568056,9.695,2.225,6.8
6156,10.0,1.85225,5.0,20.255278375,10.5174,2.79,7.5
6157,12.0,1.06583,4.75,24.50301875,11.2603,2.705,5.0
6158,35.333333333333336,1.74944,4.666666666666667,88.01191999999998,9.350333333333332,2.248333333333333,6.0
6159,23.5,4.90209,4.8,49.224449375000006,11.509916,2.81,5.5
6160,24.5,3.865,5.5,53.4902975,10.0743,2.295,1.8
6161,18.0,1.10402,4.8,37.346215,10.987245,2.7030000000000003,6.0
6162,10.0,0.85961,5.333333333333333,20.02735333333333,11.408266666666668,2.9266666666666663,5.8
6163,18.0,2.37558,4.0,37.346215,10.629,2.675,5.5
6164,14.555555555555555,1.3748,4.666666666666667,31.181557777777765,11.75455,2.7533333333333334,6.0
6165,42.8,1.48857,5.6,102.82756,9.1302,2.3080000000000003,2.0
6166,10.75,0.4332,3.75,22.212725,12.18425,2.7275,3.0
6167,11.0,0.487,4.666666666666667,22.417181666666664,10.496916666666666,2.915,7.0
6168,7.6,2.015,3.2,15.69310028,12.41584,2.7880000000000003,2.0
6169,14.0,1.22915,4.0,29.21788464,9.05335,2.045,2.0
6170,15.5,0.75585,4.666666666666667,33.46149333333333,11.139866666666668,2.7433333333333336,5.0
6171,16.666666666666668,1.24267,4.666666666666667,33.46149333333333,11.259916,2.986666666666667,5.0
6172,18.0,2.13111,4.0,41.83358075,9.05335,2.7030000000000003,6.0
6173,12.0,1.03213,4.8,24.808518,10.565180000000002,2.53,6.5
6174,23.71428571428572,2.9768,5.428571428571429,58.30341800000001,10.745844000000002,2.647142857142857,2.5
6175,15.5,3.78533,4.0,33.56541800000001,11.0975047,2.495,7.8
6176,12.2,1.36305,4.8,24.808518,11.023840000000002,2.305,6.0
6177,42.0,6.17571,5.0,98.3407975,9.1985,2.03,3.5
6178,24.66666666666667,3.958,4.666666666666667,53.05033333333333,9.159866666666668,2.1466666666666665,2.8
6179,14.333333333333336,1.51422,4.0,30.55068666666667,11.749633333333335,2.8816666666666664,5.5
6180,12.666666666666664,0.45491,4.666666666666667,26.621686666666665,11.795966666666668,2.806666666666666,5.5
6181,10.0,0.80362,4.8,20.077018,11.33182,2.7060000000000004,6.0
6182,14.75,2.0416,4.8,31.574635600000004,10.833850000000002,2.684,5.5
6183,12.0,2.16838,4.75,24.50301875,11.1479375,2.705,5.0
6184,13.6,1.3124,4.8,29.525338,10.13144,2.352,3.8
6185,12.0,0.7958,4.8,24.808518,10.833850000000002,2.53,6.8
6186,10.4,1.2832,5.6,21.985986,11.23408,2.352,5.5
6187,9.2,0.99502,4.8,19.8565257,11.0881,2.7270000000000003,3.8
6188,14.8,2.8386,5.666666666666668,30.55068666666667,11.0863,2.66,6.0
6189,6.0,1.35045,4.0,12.0096,11.2603,2.55,10.0
6190,42.8,5.62731,5.6,102.82756,9.65936,2.3080000000000003,2.0
6191,13.2,1.34593,4.7,29.525338,11.43734,2.79,6.8
6192,11.3,0.93396,4.8,23.033434166666662,11.46526,2.500833333333333,5.5
6193,22.83333333333333,2.17405,4.666666666666667,54.501263666333344,11.373216666666664,2.8349999999999995,3.8
6194,24.66666666666667,3.56717,4.666666666666667,54.501263666333344,11.771733333333335,2.828333333333333,6.0
6195,13.2,1.76405,4.8,29.568292,11.33044,2.81,6.0
6196,7.92,0.68424,4.16,14.996859625,11.90626,2.7136,5.0
6197,10.5,0.80625,4.7,20.9941265318,10.9485,2.645,5.0
6198,49.0,6.77608,5.0,119.6295,11.5619,2.28,2.5
6199,9.0,0.62375,4.8,18.01515585,11.759620000000002,2.825,1.5
6200,39.5,7.01317,3.5,90.2267,8.12415,1.98,5.5
6201,23.0,4.7232,4.0,48.7195,10.5174,2.115,3.8
6202,24.5,6.78733,4.0,53.4902975,9.695,2.2225,2.3
6203,10.0,1.10402,4.0,20.323313857142857,10.584314285714289,2.76,7.0
6204,23.0,3.26959,4.0,49.224449375000006,11.7051,2.6725000000000003,4.0
6205,13.6,1.03213,5.0,29.525338,10.600980000000002,2.7960000000000003,4.3
6206,42.285714285714285,3.8764,5.428571428571429,103.49857999999998,10.7745,2.657142857142857,2.5
6207,27.16666666666667,3.8764,5.0,63.670667537073,11.496916666666666,2.7616666666666663,4.5
6208,67.0,7.775,4.0,167.39999999999995,8.21315,2.24,3.0
6209,35.333333333333336,8.795,3.9166666666666665,82.59846666666667,13.652933333333332,2.6308333333333334,2.8
6210,0.0,0.60442,0.0,0.0,0.0,0.0,3.0
6211,12.0,1.9548,4.8,25.077338,11.288,2.754,6.0
6212,25.0,3.31333,5.333333333333333,54.27519833333333,9.350333333333332,2.14,5.8
6213,14.5,2.015,5.0,33.07937204027272,11.107545454545452,2.963636363636364,4.5
6214,22.0,5.52703,3.2,45.87725,9.1303,2.24,2.0
6215,8.4,0.81244,4.8,16.862137999999998,11.95216,2.8360000000000003,4.0
6216,10.0,0.81244,4.8,20.077018,11.33044,2.648,7.0
6217,18.0,2.78022,4.8,40.689515,10.706466666666666,2.79,5.5
6218,34.285714285714285,4.5665,3.7142857142857135,77.36308571428572,8.916714285714287,2.22,2.3
6219,11.333333333333336,0.86162,4.5,24.654186666666664,11.177555000000002,2.754,6.0
6220,10.0,0.82898,4.8,20.213348778,11.33182,2.81,6.0
6221,12.0,1.70601,4.0,24.033618,9.695,2.6870000000000003,5.5
6222,10.0,0.80625,5.333333333333333,20.02735333333333,11.354766666666668,2.806666666666666,5.5
6223,48.0,1.96255,4.0,116.3255,10.39875,2.24,2.3
6224,10.0,0.8886,5.0,20.14036490625,11.139125000000002,2.79,5.5
6225,12.6,2.0416,4.8,26.1647257,11.33044,2.754,6.0
6226,10.0,0.59761,5.0,20.2988926326,10.565180000000002,2.825,5.0
6227,12.666666666666664,1.50633,4.666666666666667,26.621686666666665,10.293308333333332,2.736666666666667,6.0
6228,10.0,1.04032,4.8,20.3920334,10.565180000000002,2.708,6.0
6229,36.0,3.492,4.666666666666667,87.21480105433335,9.101866666666666,2.115,5.8
6230,5.7,0.75193,4.7,10.930223542399998,12.22274,2.6575,2.3
6231,8.888888888888891,0.69605,4.333333333333333,17.994228864222222,12.01102777777778,2.77,2.5
6232,10.4,0.82753,4.8,21.9893120372,11.33044,2.502,6.0
6233,19.33333333333333,0.91755,4.666666666666667,39.987666666666655,11.453146666666669,2.8,5.8
6234,10.0,0.8148,4.6,20.3920334,10.89726,2.648,6.0
6235,10.0,0.74876,4.8,20.077018,11.33044,2.7060000000000004,3.0
6236,22.0,3.31333,5.0,47.3154225304,10.2719,2.2225,2.3
6237,14.6,1.81103,5.0,33.739258,11.38881,2.866,5.75
6238,10.0,0.86724,5.333333333333333,20.325236749666672,11.82415,2.9266666666666663,6.0
6239,50.0,7.66,4.0,117.386335,9.01375,2.295,2.5
6240,10.0,0.67383,4.8,20.322035645125,12.18425,2.8,5.5
6241,14.8,0.89374,4.8,29.568292,11.38168,2.81,2.5
6242,10.0,0.83736,4.8,20.213348778,10.91369,2.698,6.0
6243,19.33333333333333,1.92652,4.666666666666667,39.987666666666655,9.5408,2.33,6.3
6244,11.6,0.82121,4.8,23.231818,11.023840000000002,2.884,5.5
6245,20.2,2.78022,5.6,47.3154225304,10.347,2.829,2.5
6246,14.4,2.53872,4.5,33.739258,11.70255,2.7380000000000004,5.75
6247,11.333333333333336,0.77105,4.4,24.808518,11.223166666666666,2.9599999999999995,5.5
6248,18.0,0.40528,4.0,37.27215,8.2366,1.79,4.0
6249,24.0,4.72,4.0,43.952,9.08885,2.28,3.8
6250,11.6,1.22915,4.8,23.170338,12.0034,2.675,2.8
6251,12.5,1.3748,4.0,24.88692185,11.38168,2.75375,6.0
6252,12.5,2.645,4.8,26.024935442,10.99836,2.825,5.5
6253,13.6,1.10889,4.8,29.525338,10.565180000000002,2.8240000000000003,6.0
6254,11.363636363636363,0.74774,4.363636363636363,23.26685811363636,11.322854545454543,2.6954545454545453,2.8
6255,8.6,0.54117,3.2,17.7903568,12.3734,2.518,3.8
6256,42.8,5.97378,5.3,102.82756,9.65936,2.279,2.8
6257,13.2,1.04896,4.8,27.188418,10.75912,2.572,4.8
6258,22.0,2.732,5.0,49.224449375000006,11.1479375,2.25375,2.5
6259,42.8,4.75782,5.28,102.82756,9.370384,2.298,2.5
6260,7.5,0.5852,4.0,14.996859625,11.7051,2.67,3.8
6261,10.83333333333336,0.86684,4.833333333333333,21.57193491111111,11.533816666666668,2.848333333333333,4.5
6262,6.972972972972973,0.84049,3.45945945945946,13.556552540432431,12.409689947089948,2.635757575757576,2.0
6263,12.0,1.66028,4.8,24.808518,11.023840000000002,2.7060000000000004,6.3
6264,10.4,0.99502,4.8,21.654418,11.17714,2.675,6.0
6265,23.0,10.6,4.0,48.7195,9.706,2.225,3.8
6266,20.2,4.937,4.4,46.95646,11.33182,2.7960000000000003,2.5
6267,16.5,3.52072,4.0,35.468537,10.52605,2.495,5.5
6268,9.5,0.68199,4.8,19.240395725,10.999625,2.75,6.8
6269,12.0,1.50633,4.8,24.50301875,11.33044,2.805,6.0
6270,10.0,1.04374,5.333333333333333,20.44888925844444,12.160144444444445,2.8322222222222213,3.5
6271,12.5,1.7909,4.8,24.50301875,11.1479375,2.705,5.8
6272,10.0,0.77561,4.0,21.985986,10.999625,2.6,2.5
6273,10.0,1.50239,5.6,20.833018,12.082260000000002,2.0200000000000005,2.0
6274,22.4,0.38618,5.2,53.441338,10.2719,2.934,2.3
6275,11.95,1.2645,4.8,24.085483,11.107295,2.7425,6.0
6276,12.0,1.24533,5.0,24.50301875,11.2603,2.79,7.0
6277,7.5,0.65972,4.0,14.996859625,11.7051,2.6500000000000004,3.8
6278,10.0,0.75677,5.0,20.255278375,11.026725,2.79,5.8
6279,23.0,4.4815,4.8,48.7195,9.8771,2.115,3.8
6280,10.0,0.73671,4.521739130434782,20.2906655086749,11.40668260869565,2.669565217391305,7.0
6281,12.0,1.07245,4.8,26.385218,11.28095,2.72,6.0
6282,13.6,1.37405,4.65,29.680678624999995,12.046624,2.6495,3.8
6283,12.6,1.92652,4.6,26.1647257,10.9485,2.752,6.0
6284,24.66666666666667,6.78667,4.333333333333333,53.356,9.2708,2.28,1.3
6285,26.0,5.00311,5.166666666666667,60.75508666666667,11.654066666666669,2.861666666666667,5.5
6286,12.666666666666664,1.06784,4.666666666666667,26.621686666666665,11.1173,2.806666666666666,6.0
6287,12.0,1.74944,4.8,25.077338,11.674016666666668,2.985,4.0
6288,8.8,1.96919,4.8,18.5863611398,12.63188,2.8355,3.0
6289,10.6,0.82753,4.8,20.833018,11.33182,2.6870000000000003,6.3
6290,10.6,2.70793,4.8,21.5029424,11.777640000000002,2.829,3.8
6291,9.5,1.38697,5.166666666666667,20.93888802,11.862733333333331,2.901666666666667,4.5
6292,13.833333333333336,0.84019,4.666666666666667,27.44881366633333,10.6397,2.5641666666666665,5.5
6293,31.66666666666667,6.77608,4.333333333333333,70.83746666666666,8.869433333333333,2.28,5.3
6294,13.0,1.99192,4.333333333333333,27.12564571333333,11.510054166666668,2.7136,6.0
6295,11.857142857142858,0.88799,4.571428571428571,22.35173142857143,10.554,2.567142857142857,7.5
6296,32.0,5.325,4.0,72.2365,9.63215,2.135,3.3
6297,13.666666666666664,2.732,6.0,28.97870133333333,11.026725,2.79,7.0
6298,20.0,2.0,4.0,43.952,10.36,2.58,4.0
6299,48.0,7.66,2.8,116.3255,15.24581,2.295,1.8
